name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,174.6559,3.388,-13.1605,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,343.4423,3.6959,-15.8853,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-784.7595,71.4357,76.6538,20.501,5.0,5.0,10.9855,1.0,1.0,0.9564,0.7756,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,203.0379,225.2333,6.1531,5.0,5.0,5.5566,1.0,1.0,0.9223,0.9944,,,,,
SRC_HX,HeatExchanger,,,,,-610.1036,84.5783,67.3403,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9344,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2952,13.1605,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2706,15.8853,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
