label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,40.0,3.0,167.792,0.5723,0.015116,66.154,816.28,2727.85,199.02,2926.88
13,water (source),SRC_HX,source outlet,15.0,29.83,3.0,125.289,0.4343,0.015063,66.386,813.42,673.79,199.02,872.82
21,R290,SRC_HX,COMP1,3.66801,29.1,9.3044,609.95,2.3847,0.187766,5.326,2479.42,4947.85,109533.42,114481.26
22,R290,COMP1,IHX,3.66801,100.9,34.6272,686.089,2.4256,0.048238,20.731,636.97,64049.9,114560.28,178610.18
22c,R290,IHX,cc1,3.66801,79.95,34.3272,436.136,1.7315,0.009658,103.542,127.53,17640.67,114501.11,132141.78
23,R290,cc1,VAL1,3.66801,79.95,34.3272,436.136,1.7315,0.009658,103.542,127.53,17640.67,114501.11,132141.78
24,R290,VAL1,SRC_HX,3.66801,24.83,9.4794,436.136,1.7987,0.094843,10.544,1252.39,2885.36,109568.39,112453.75
31,R600,IHX,COMP2,4.82786,79.25,8.9116,700.515,2.5013,0.225317,4.438,3916.08,60716.4,29839.84,90556.23
32,R600,COMP2,SNK_HX,4.82786,117.14,20.4802,741.526,2.5224,0.08755,11.422,1521.64,93556.88,31832.27,125389.15
32c,R600,SNK_HX,cc2,4.82786,115.0,20.2302,510.611,1.9287,0.011041,90.575,191.89,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.82786,115.0,20.2302,510.611,1.9287,0.011041,90.575,191.89,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.82786,75.0,9.0616,510.611,1.9541,0.092188,10.847,1602.25,31211.39,29865.71,61077.11
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
43,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
