label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
12,water (source),SRC_HX,source outlet,15.0,48.59,3.0,203.679,0.6853,0.015171,65.917,819.21,5472.2,199.02,5671.22
21,R1270,SRC_HX,COMP1,3.81502,48.59,17.8633,621.693,2.3499,0.10201,9.803,1401.01,25419.97,126509.47,151929.45
22,R1270,COMP1,IHX,3.81502,101.89,40.7877,669.855,2.3757,0.043729,22.868,600.57,61617.1,130914.58,192531.67
22c,R1270,IHX,cc1,3.81502,80.0,40.7877,434.003,1.7207,0.010096,99.048,138.66,17787.29,130914.58,148701.87
23,R1270,cc1,VAL1,3.81502,80.0,40.7877,434.003,1.7207,0.010096,99.048,138.66,17787.29,130914.58,148701.87
24,R1270,VAL1,SRC_HX,3.81502,43.59,17.8633,434.003,1.7576,0.044196,22.626,607.0,11361.02,126509.47,137870.5
31,R600a,IHX,COMP2,6.1654,80.0,12.1068,663.204,2.3902,0.200252,4.994,4444.67,55448.57,45051.78,100500.35
32,R600a,COMP2,SNK_HX,6.1654,118.28,26.0191,698.082,2.408,0.07926,12.617,1759.2,82605.6,47536.22,130141.82
32c,R600a,SNK_HX,cc2,6.1654,115.0,26.0191,517.263,1.9423,0.015835,63.152,351.46,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.1654,115.0,26.0191,517.263,1.9423,0.015835,63.152,351.46,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.1654,75.0,12.1068,517.263,1.9712,0.100674,9.933,2234.51,32324.07,45051.78,77375.85
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
