label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.12872,20.0,3.0,84.194,0.2964,0.015155,65.987,825.37,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,15.12872,10.0,3.0,42.313,0.1511,0.015132,66.086,824.13,731.33,199.02,930.35
21,R290,SRC_HX,COMP1,2.47785,10.0,5.5112,589.26,2.3991,0.212625,4.703,1896.67,312.82,89256.33,89569.16
22,R290,COMP1,IHX,2.47785,69.5,18.6717,662.463,2.4422,0.065847,15.187,587.37,38732.74,111400.79,150133.53
22c,R290,IHX,cc1,2.47785,49.0,18.6717,333.548,1.4391,0.005483,182.368,48.91,3881.01,111400.79,115281.8
23,R290,cc1,VAL1,2.47785,49.0,18.6717,333.548,1.4391,0.005483,182.368,48.91,3881.01,111400.79,115281.8
24,R290,VAL1,SRC_HX,2.47785,5.0,5.5112,333.548,1.48,0.07128,14.029,635.84,14019.14,89256.33,103275.47
31,R600,IHX,COMP2,4.55065,49.0,4.2256,657.608,2.4661,0.44443,2.25,7280.8,28935.45,29030.97,57966.41
32,R600,COMP2,SNK_HX,4.55065,105.0,16.8006,726.434,2.5025,0.103323,9.678,1692.67,84921.58,31199.21,116120.79
32c,R600,SNK_HX,cc2,4.55065,105.0,16.8006,478.513,1.8469,0.009941,100.594,162.86,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.55065,105.0,16.8006,478.513,1.8469,0.009941,100.594,162.86,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.55065,44.0,4.2256,478.513,1.9017,0.222641,4.492,3647.38,15312.51,29030.97,44343.47
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
