label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.52717,20.0,3.0,84.194,0.2964,0.014552,68.719,761.03,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,14.52717,10.0,3.0,42.313,0.1511,0.01453,68.823,759.89,731.33,199.02,930.35
21,R717,SRC_HX,COMP1,0.65009,10.0,5.1556,1626.306,6.0874,0.161962,6.174,379.04,463.39,226066.77,226530.17
22,R717,COMP1,IHX,0.65009,197.15,37.0961,2021.798,6.2609,0.037304,26.807,87.3,273582.11,297582.37,571164.48
22c,R717,IHX,cc1,0.65009,70.0,37.0961,690.403,2.5857,0.001233,810.899,2.89,19574.65,297582.37,317157.02
23,R717,cc1,VAL1,0.65009,70.0,37.0961,690.403,2.5857,0.001233,810.899,2.89,19574.65,297582.37,317157.02
24,R717,VAL1,SRC_HX,0.65009,5.0,5.1556,690.403,2.7231,0.041623,24.025,97.41,50807.13,226066.77,276873.9
31,R600,IHX,COMP2,4.88935,70.0,7.1991,687.634,2.4898,0.283075,3.533,4982.59,51496.11,29544.35,81040.47
32,R600,COMP2,SNK_HX,4.88935,115.69,20.2302,738.622,2.5161,0.089321,11.196,1572.2,92538.73,31789.28,124328.01
32c,R600,SNK_HX,cc2,4.88935,115.0,20.2302,510.611,1.9287,0.011181,89.436,196.81,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.88935,115.0,20.2302,510.611,1.9287,0.011181,89.436,196.81,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.88935,65.0,7.1991,510.611,1.9666,0.134911,7.412,2374.65,27871.08,29544.35,57415.43
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
