label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,13.56606,20.0,3.0,84.194,0.2964,0.013589,73.588,663.67,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,13.56606,10.0,3.0,42.313,0.1511,0.013569,73.698,662.67,731.33,199.02,930.35
21,R1270,SRC_HX,COMP1,2.9439,10.0,6.762,590.739,2.4043,0.212812,4.699,2255.38,298.83,104733.17,105032.0
22,R1270,COMP1,IHX,2.9439,101.23,33.8852,691.748,2.4588,0.0458,21.834,485.39,60461.77,129593.88,190055.65
22c,R1270,IHX,cc1,2.9439,70.0,33.8852,397.741,1.6216,0.007185,139.183,76.14,11898.41,129593.88,141492.28
23,R1270,cc1,VAL1,2.9439,70.0,33.8852,397.741,1.6216,0.007185,139.183,76.14,11898.41,129593.88,141492.28
24,R1270,VAL1,SRC_HX,2.9439,5.0,6.762,397.741,1.7107,0.106467,9.393,1128.34,10626.5,104733.17,115359.67
31,R600,IHX,COMP2,4.88935,70.0,7.1991,687.634,2.4898,0.283075,3.533,4982.59,51496.11,29544.35,81040.47
32,R600,COMP2,SNK_HX,4.88935,115.69,20.2302,738.622,2.5161,0.089321,11.196,1572.2,92538.73,31789.28,124328.01
32c,R600,SNK_HX,cc2,4.88935,115.0,20.2302,510.611,1.9287,0.011181,89.436,196.81,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.88935,115.0,20.2302,510.611,1.9287,0.011181,89.436,196.81,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.88935,65.0,7.1991,510.611,1.9666,0.134911,7.412,2374.65,27871.08,29544.35,57415.43
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
