label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,16.55153,30.0,3.0,126.004,0.4367,0.016622,60.16,990.45,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,16.55153,20.01,3.0,84.236,0.2966,0.01658,60.314,987.91,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.67809,20.01,7.2843,1636.244,5.9666,0.121478,8.232,296.54,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.67809,138.24,26.7882,1881.446,6.0884,0.046385,21.559,113.23,185486.91,295899.35,481386.26
22c,R717,IHX,cc1,0.67809,56.0,26.7882,616.733,2.3722,0.001226,815.538,2.99,10168.49,295899.35,306067.84
23,R717,cc1,VAL1,0.67809,56.0,26.7882,616.733,2.3722,0.001226,815.538,2.99,10168.49,295899.35,306067.84
24,R717,VAL1,SRC_HX,0.67809,15.01,7.2843,616.733,2.429,0.020656,48.411,50.42,17528.88,271900.35,289429.23
31,R600,IHX,COMP2,4.53285,56.0,5.0882,667.706,2.4735,0.369646,2.705,6031.98,36714.94,29179.93,65894.87
32,R600,COMP2,SNK_HX,4.53285,105.24,16.8006,727.407,2.5051,0.103253,9.685,1684.91,85140.57,31199.21,116339.78
32c,R600,SNK_HX,cc2,4.53285,105.0,16.8006,478.513,1.8469,0.009902,100.989,161.58,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.53285,105.0,16.8006,478.513,1.8469,0.009902,100.989,161.58,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.53285,51.0,5.0882,478.513,1.8901,0.171004,5.848,2790.49,18552.47,29179.93,47732.4
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
