name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,171.7203,3.9156,-20.1696,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,279.7946,3.4528,-12.1124,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-848.4072,29.334,71.4344,87.9279,4.9989,5.0,28.9223,0.9889,0.9705,0.9804,0.5017,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,207.521,209.3662,5.8978,5.0,5.0134,5.4366,0.9853,1.0,0.9408,0.9946,,,,,
SRC_HX,HeatExchanger,,,,,-676.6869,86.5603,72.2296,11.5351,5.0,5.0,7.8175,1.0,0.9753,0.6831,0.9699,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2648,19.6946,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3029,11.7124,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
