label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,16.06797,30.0,3.0,126.004,0.4367,0.016137,61.97,933.42,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,16.06797,20.01,3.0,84.236,0.2966,0.016095,62.13,931.03,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.65828,20.01,7.2843,1636.244,5.9666,0.117929,8.48,279.47,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.65828,138.24,26.7882,1881.446,6.0884,0.04503,22.207,106.71,185486.91,295899.35,481386.26
22c,R717,IHX,cc1,0.65828,56.0,26.7882,616.733,2.3722,0.00119,840.082,2.82,10168.49,295899.35,306067.84
23,R717,cc1,VAL1,0.65828,56.0,26.7882,616.733,2.3722,0.00119,840.082,2.82,10168.49,295899.35,306067.84
24,R717,VAL1,SRC_HX,0.65828,15.01,7.2843,616.733,2.429,0.020053,49.868,47.52,17528.88,271900.35,289429.23
31,R600a,IHX,COMP2,5.5533,56.0,7.0189,632.245,2.363,0.316252,3.162,6322.47,33372.54,44140.21,77512.75
32,R600a,COMP2,SNK_HX,5.5533,106.52,21.7777,685.488,2.3911,0.088609,11.286,1771.46,75727.61,46780.02,122507.64
32c,R600a,SNK_HX,cc2,5.5533,105.0,21.7777,482.329,1.8539,0.013298,75.198,265.86,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.5533,105.0,21.7777,482.329,1.8539,0.013298,75.198,265.86,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.5533,51.0,7.0189,482.329,1.9007,0.168267,5.943,3363.98,18965.34,44140.21,63105.56
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
