name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,239.9694,2.5877,-23.0951,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,112.504,1.6608,-6.6847,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-1015.6979,98.7816,96.5319,18.3929,5.0,5.0,10.2823,1.0,1.0,0.9134,0.8463,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,181.3937,224.418,7.6231,5.0,5.0,6.2196,1.0,1.0,0.9421,0.9931,,,,,
SRC_HX,HeatExchanger,,,,,-775.7284,95.3632,78.6547,12.3656,5.0,5.0,8.1345,1.0,1.0,0.7122,0.8624,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3864,23.0951,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.6021,6.6847,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
