label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,30.0,3.0,126.004,0.4367,0.015064,66.383,813.47,697.18,199.02,896.2
13,water (source),SRC_HX,source outlet,15.0,19.03,3.0,80.133,0.2825,0.015023,66.566,811.22,6.74,199.02,205.76
21,R717,SRC_HX,COMP1,0.72867,18.28,6.875,1634.646,5.9869,0.137975,7.248,361.94,14.25,264332.18,264346.44
22,R717,COMP1,IHX,0.72867,177.66,37.3929,1966.982,6.1383,0.039166,25.533,102.74,254665.76,297630.79,552296.55
22c,R717,IHX,cc1,0.72867,70.0,37.0929,690.382,2.5856,0.001382,723.457,3.63,19571.6,297581.84,317153.44
23,R717,cc1,VAL1,0.72867,70.0,37.0929,690.382,2.5856,0.001382,723.457,3.63,19571.6,297581.84,317153.44
24,R717,VAL1,SRC_HX,0.72867,14.03,7.05,690.382,2.688,0.031224,32.026,81.91,19525.28,267627.67,287152.95
31,R600,IHX,COMP2,4.47494,69.11,7.0491,686.387,2.4888,0.26459,3.779,4262.49,50591.0,29518.46,80109.47
32,R600,COMP2,SNK_HX,4.47494,106.9,17.0506,730.628,2.5121,0.100944,9.906,1626.19,86266.73,31242.24,117508.97
32c,R600,SNK_HX,cc2,4.47494,105.0,16.8006,478.513,1.8469,0.009776,102.296,157.48,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.47494,105.0,16.8006,478.513,1.8469,0.009776,102.296,157.48,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.47494,65.0,7.1991,478.513,1.8716,0.098592,10.143,1588.3,23599.52,29544.35,53143.87
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
