name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,247.8892,4.3609,-24.5923,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,341.36,2.7785,-19.7663,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-759.6971,67.0784,72.1638,21.5413,5.0,5.0,11.3255,1.0,1.0,0.934,0.6777,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,165.2866,213.1331,8.6557,5.0,5.0,6.6615,1.0,1.0,0.8615,0.9916,,,,,
SRC_HX,HeatExchanger,,,,,-511.8079,36.6893,33.2668,29.99,5.0,5.0,13.9498,1.0,1.0,0.8569,0.7583,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2293,24.5923,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3599,19.7663,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
