name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,262.4002,5.6853,-34.1287,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,163.6603,2.0765,-8.7098,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-964.5415,28.408,76.3885,109.9284,5.0,5.0,33.9531,1.0,1.0,0.9787,0.4622,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,194.4362,225.0792,6.6864,5.0,5.0,5.8024,1.0,1.0,0.9416,0.9939,,,,,
SRC_HX,HeatExchanger,,,,,-702.1413,64.9115,56.5687,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.9443,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1759,34.1287,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4816,8.7098,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
