label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.70931,20.0,3.0,84.194,0.2964,0.014734,67.868,780.24,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,14.70931,10.0,3.0,42.313,0.1511,0.014712,67.97,779.07,731.33,199.02,930.35
21,R1270,SRC_HX,COMP1,2.61599,10.0,6.762,590.739,2.4043,0.189108,5.288,1780.93,298.83,104733.17,105032.0
22,R1270,COMP1,IHX,2.61599,85.37,26.3217,676.035,2.4524,0.052589,19.016,495.26,48095.97,128141.21,176237.17
22c,R1270,IHX,cc1,2.61599,57.0,26.3217,355.245,1.5006,0.005899,169.521,55.55,6309.26,128141.21,134450.46
23,R1270,cc1,VAL1,2.61599,57.0,26.3217,355.245,1.5006,0.005899,169.521,55.55,6309.26,128141.21,134450.46
24,R1270,VAL1,SRC_HX,2.61599,5.0,6.762,355.245,1.5579,0.074037,13.507,697.25,12918.17,104733.17,117651.34
31,R600a,IHX,COMP2,5.54831,57.0,7.1919,633.579,2.3641,0.308359,3.243,6159.14,34354.78,44171.24,78526.02
32,R600a,COMP2,SNK_HX,5.54831,106.58,21.7777,685.671,2.3916,0.088594,11.287,1769.57,75769.32,46780.02,122549.35
32c,R600a,SNK_HX,cc2,5.54831,105.0,21.7777,482.329,1.8539,0.013286,75.266,265.38,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.54831,105.0,21.7777,482.329,1.8539,0.013286,75.266,265.38,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.54831,52.0,7.1919,482.329,1.8991,0.162299,6.161,3241.75,19399.47,44171.24,63570.71
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
