label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,50.0,3.0,209.59,0.7037,0.01518,65.875,819.74,6009.15,199.02,6208.17
13,water (source),SRC_HX,source outlet,15.0,40.55,3.0,170.088,0.5796,0.01512,66.139,816.46,2876.33,199.02,3075.35
21,R1270,SRC_HX,COMP1,3.00199,40.55,14.8832,616.422,2.361,0.097699,10.236,1055.84,17484.96,125932.69,143417.64
22,R1270,COMP1,IHX,3.00199,98.96,37.9,672.106,2.391,0.038078,26.262,411.52,59921.32,130362.63,190283.95
22c,R1270,IHX,cc1,3.00199,76.0,37.9,419.042,1.6802,0.00767,130.376,82.89,15240.98,130362.63,145603.61
23,R1270,cc1,VAL1,3.00199,76.0,37.9,419.042,1.6802,0.00767,130.376,82.89,15240.98,130362.63,145603.61
24,R1270,VAL1,SRC_HX,3.00199,35.55,14.8832,419.042,1.7218,0.04169,23.986,450.55,7462.36,125932.69,133395.04
31,R600a,IHX,COMP2,7.5047,76.0,11.1139,658.235,2.3856,0.266923,3.746,7211.43,51988.97,44874.02,96862.98
32,R600a,COMP2,SNK_HX,7.5047,128.66,30.8803,703.721,2.4083,0.075336,13.274,2035.36,87294.02,48401.61,135695.62
32c,R600a,SNK_HX,cc2,7.5047,125.0,30.8803,557.006,2.04,0.021406,46.716,578.32,48542.55,48401.61,96944.15
33,R600a,cc2,VAL2,7.5047,125.0,30.8803,557.006,2.04,0.021406,46.716,578.32,48542.55,48401.61,96944.15
34,R600a,VAL2,IHX,7.5047,71.0,11.1139,557.006,2.0917,0.176905,5.653,4779.42,36918.63,44874.02,81792.64
41,water (sink),sink inlet,SNK_HX,0.5,120.0,1.9867,503.812,1.5279,0.00053,1886.213,0.95,58708.67,97.52,58806.2
43,water (sink),SNK_HX,sink outlet,0.5,120.0,1.9867,2705.926,7.1291,0.445606,2.244,802.09,618829.26,97.52,618926.78
