label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,50.0,3.0,209.59,0.7037,0.01518,65.875,819.74,6009.15,199.02,6208.17
13,water (source),SRC_HX,source outlet,15.0,37.76,3.0,158.428,0.5423,0.015104,66.209,815.59,2161.27,199.02,2360.29
21,R717,SRC_HX,COMP1,0.8236,37.76,12.6525,1649.43,5.7693,0.086424,11.571,256.24,49337.85,293587.26,342925.11
22,R717,COMP1,IHX,0.8236,148.29,41.4129,1872.582,5.877,0.035726,27.991,105.93,236197.67,298286.48,534484.14
22c,R717,IHX,cc1,0.8236,75.0,41.4129,717.629,2.6621,0.001592,628.036,4.72,23707.01,298286.48,321993.48
23,R717,cc1,VAL1,0.8236,75.0,41.4129,717.629,2.6621,0.001592,628.036,4.72,23707.01,298286.48,321993.48
24,R717,VAL1,SRC_HX,0.8236,32.76,12.6525,717.629,2.7237,0.01723,58.037,51.09,10348.73,293587.26,303935.99
31,R600a,IHX,COMP2,5.44647,75.0,10.8754,656.978,2.3845,0.198191,5.046,3886.0,51110.0,44831.3,95941.29
32,R600a,COMP2,SNK_HX,5.44647,107.82,21.7777,689.473,2.4016,0.088272,11.329,1730.78,76640.96,46780.02,123420.98
32c,R600a,SNK_HX,cc2,5.44647,105.0,21.7777,482.329,1.8539,0.013042,76.673,255.73,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.44647,105.0,21.7777,482.329,1.8539,0.013042,76.673,255.73,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.44647,70.0,10.8754,482.329,1.8757,0.08238,12.139,1615.25,25593.02,44831.3,70424.32
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
