name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,246.3485,5.9153,-34.6574,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,226.7824,2.5791,-12.5394,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-888.0407,25.5136,68.6293,113.8021,4.9948,5.0,34.8066,0.9928,0.9815,0.9788,0.4126,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,192.0097,208.2141,6.6945,5.0,5.0214,5.8061,0.9878,1.0,0.9324,0.9937,,,,,
SRC_HX,HeatExchanger,,,,,-641.6921,84.4687,69.9887,10.9668,5.0,5.0,7.5968,1.0,0.9758,0.6715,0.9682,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1745,34.1824,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3999,12.1394,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
