name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,275.5859,4.4428,-25.1916,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,274.4975,2.8533,-15.6965,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-826.5595,72.6993,77.9955,21.6771,5.0,5.0,11.3696,1.0,1.0,0.9326,0.7625,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,198.0997,219.7782,6.1562,5.0,5.0,5.5581,1.0,1.0,0.9185,0.994,,,,,
SRC_HX,HeatExchanger,,,,,-550.9736,50.9364,44.4912,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.8223,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2251,25.1916,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3505,15.6965,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
