label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,5.09056,50.0,3.0,209.59,0.7037,0.005152,194.109,94.41,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,5.09056,20.01,3.0,84.236,0.2966,0.005099,196.107,93.45,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.891,20.01,7.3171,600.335,2.3908,0.25308,3.951,3545.04,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.891,102.09,34.361,690.914,2.4394,0.052566,19.024,736.33,64874.13,114507.77,179381.9
22c,R290,IHX,cc1,3.891,80.0,34.361,436.336,1.732,0.010249,97.567,143.57,17675.3,114507.77,132183.07
23,R290,cc1,VAL1,3.891,80.0,34.361,436.336,1.732,0.010249,97.567,143.57,17675.3,114507.77,132183.07
24,R290,VAL1,SRC_HX,3.891,15.01,7.3171,436.336,1.822,0.141487,7.068,1981.9,2757.61,103064.49,105822.1
31,R600,IHX,COMP2,4.44145,80.0,9.0616,701.54,2.5023,0.203778,4.907,3258.24,61440.51,29865.71,91306.22
32,R600,COMP2,SNK_HX,4.44145,107.15,16.8006,732.529,2.5186,0.102801,9.727,1643.71,86304.41,31199.21,117503.62
32c,R600,SNK_HX,cc2,4.44145,105.0,16.8006,478.513,1.8469,0.009702,103.068,155.13,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.44145,105.0,16.8006,478.513,1.8469,0.009702,103.068,155.13,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.44145,75.0,9.0616,478.513,1.8619,0.064574,15.486,1032.49,26140.56,29865.71,56006.27
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
