label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.38541,20.0,3.0,84.194,0.2964,0.015412,64.886,853.61,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,15.38541,10.0,3.0,42.313,0.1511,0.015389,64.983,852.33,731.33,199.02,930.35
21,R717,SRC_HX,COMP1,0.66939,10.0,5.1556,1626.306,6.0874,0.16677,5.996,401.88,463.39,226066.77,226530.17
22,R717,COMP1,IHX,0.66939,184.55,33.1249,1994.415,6.2532,0.0419,23.866,100.97,249118.73,296934.27,546053.01
22c,R717,IHX,cc1,0.66939,65.0,33.1249,663.691,2.5095,0.001247,801.75,3.01,15855.51,296934.27,312789.78
23,R717,cc1,VAL1,0.66939,65.0,33.1249,663.691,2.5095,0.001247,801.75,3.01,15855.51,296934.27,312789.78
24,R717,VAL1,SRC_HX,0.66939,5.0,5.1556,663.691,2.6271,0.039387,25.389,94.91,52247.64,226066.77,278314.41
31,R600a,IHX,COMP2,5.50514,65.0,8.6916,644.137,2.373,0.252639,3.958,5006.93,42018.09,44440.08,86458.17
32,R600a,COMP2,SNK_HX,5.50514,107.1,21.7777,687.265,2.3958,0.088461,11.304,1753.16,76133.69,46780.02,122913.71
32c,R600a,SNK_HX,cc2,5.50514,105.0,21.7777,482.329,1.8539,0.013183,75.856,261.27,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.50514,105.0,21.7777,482.329,1.8539,0.013183,75.856,261.27,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.50514,60.0,8.6916,482.329,1.8876,0.121002,8.264,2398.08,22521.16,44440.08,66961.23
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
