name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,246.4087,6.425,-27.9693,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,237.4277,2.5056,-13.0861,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-890.7742,24.6846,70.9149,119.5476,5.0,5.0,36.0862,1.0,1.0,0.9806,0.3751,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,188.4078,224.4474,7.0985,5.0,5.0,5.9881,1.0,1.0,0.9234,0.9935,,,,,
SRC_HX,HeatExchanger,,,,,-644.3655,89.328,70.9242,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9734,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1556,27.9693,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3991,13.0861,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
