name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,165.5453,4.369,-17.3692,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,343.4423,3.6959,-15.8853,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-784.7595,25.8176,67.3696,94.2636,5.0,5.0,30.3963,1.0,1.0,0.9814,0.4152,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,203.0379,225.2333,6.1531,5.0,5.0,5.5566,1.0,1.0,0.9223,0.9944,,,,,
SRC_HX,HeatExchanger,,,,,-619.2142,85.8413,68.1456,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9754,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2289,17.3692,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2706,15.8853,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
