label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.78488,20.0,3.0,84.194,0.2964,0.01481,67.522,788.27,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,14.78488,10.0,3.0,42.313,0.1511,0.014788,67.623,787.09,731.33,199.02,930.35
21,R717,SRC_HX,COMP1,0.59242,10.0,5.1556,1626.306,6.0874,0.147593,6.775,314.77,463.39,226066.77,226530.17
22,R717,COMP1,IHX,0.59242,143.26,22.5248,1905.747,6.2251,0.049746,20.102,106.09,170403.1,295202.5,465605.6
22c,R717,IHX,cc1,0.59242,49.0,22.5248,581.072,2.2651,0.001048,953.835,2.24,6619.97,295202.5,301822.47
23,R717,cc1,VAL1,0.59242,49.0,22.5248,581.072,2.2651,0.001048,953.835,2.24,6619.97,295202.5,301822.47
24,R717,VAL1,SRC_HX,0.59242,5.0,5.1556,581.072,2.3301,0.025353,39.443,54.07,56703.09,226066.77,282769.87
31,R600a,IHX,COMP2,5.58495,49.0,5.8923,622.842,2.3556,0.378381,2.643,7607.66,26343.37,43938.15,70281.52
32,R600a,COMP2,SNK_HX,5.58495,106.15,21.7777,684.337,2.3881,0.088703,11.274,1783.45,75465.7,46780.02,122245.72
32c,R600a,SNK_HX,cc2,5.58495,105.0,21.7777,482.329,1.8539,0.013374,74.772,268.9,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.58495,105.0,21.7777,482.329,1.8539,0.013374,74.772,268.9,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.58495,44.0,5.8923,482.329,1.9127,0.216111,4.627,4345.1,15639.47,43938.15,59577.62
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
