label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,40.0,3.0,167.792,0.5723,0.015116,66.154,816.28,2727.85,199.02,2926.88
13,water (source),SRC_HX,source outlet,15.0,29.11,3.0,122.292,0.4244,0.01506,66.4,813.25,580.01,199.02,779.03
21,R717,SRC_HX,COMP1,0.76008,28.53,9.5804,1643.337,5.8695,0.10458,9.562,286.16,14349.39,293084.14,307433.52
22,R717,COMP1,IHX,0.76008,178.72,46.3889,1951.625,6.0092,0.032244,31.014,88.23,275677.1,299097.55,574774.65
22c,R717,IHX,cc1,0.76008,79.99,46.0889,745.396,2.7387,0.001499,666.95,4.1,28261.52,299048.67,327310.19
23,R717,cc1,VAL1,0.76008,79.99,46.0889,745.396,2.7387,0.001499,666.95,4.1,28261.52,299048.67,327310.19
24,R717,VAL1,SRC_HX,0.76008,24.11,9.7554,745.396,2.8413,0.025464,39.272,69.68,4098.67,293112.8,297211.47
31,R600,IHX,COMP2,4.82786,79.25,8.9116,700.515,2.5013,0.225317,4.438,3916.08,60716.4,29839.84,90556.23
32,R600,COMP2,SNK_HX,4.82786,117.14,20.4802,741.526,2.5224,0.08755,11.422,1521.64,93556.88,31832.27,125389.15
32c,R600,SNK_HX,cc2,4.82786,115.0,20.2302,510.611,1.9287,0.011041,90.575,191.89,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.82786,115.0,20.2302,510.611,1.9287,0.011041,90.575,191.89,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.82786,75.0,9.0616,510.611,1.9541,0.092188,10.847,1602.25,31211.39,29865.71,61077.11
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
43,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
