label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,50.0,3.0,209.59,0.7037,0.01518,65.875,819.74,6009.15,199.02,6208.17
13,water (source),SRC_HX,source outlet,15.0,38.47,3.0,161.414,0.5519,0.015108,66.192,815.81,2335.09,199.02,2534.11
21,R717,SRC_HX,COMP1,0.76619,38.47,12.9182,1649.827,5.7617,0.078776,12.694,217.29,51916.96,293630.76,345547.72
22,R717,COMP1,IHX,0.76619,142.41,39.6435,1859.449,5.8642,0.034183,29.254,94.29,227100.53,297997.92,525098.45
22c,R717,IHX,cc1,0.76619,73.0,39.6435,706.673,2.6315,0.00147,680.329,4.05,22003.6,297997.92,320001.52
23,R717,cc1,VAL1,0.76619,73.0,39.6435,706.673,2.6315,0.00147,680.329,4.05,22003.6,297997.92,320001.52
24,R717,VAL1,SRC_HX,0.76619,33.47,12.9182,706.673,2.6862,0.014805,67.545,40.84,10347.68,293630.76,303978.44
31,R600,IHX,COMP2,4.87364,73.0,7.7249,691.841,2.4935,0.262903,3.804,4612.66,54532.72,29635.08,84167.81
32,R600,COMP2,SNK_HX,4.87364,115.94,20.2302,739.357,2.518,0.089264,11.203,1566.15,92719.74,31789.28,124509.02
32c,R600,SNK_HX,cc2,4.87364,115.0,20.2302,510.611,1.9287,0.011145,89.725,195.54,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.87364,115.0,20.2302,510.611,1.9287,0.011145,89.725,195.54,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.87364,68.0,7.7249,510.611,1.9625,0.120647,8.289,2116.77,28966.53,29635.08,58601.62
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
43,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
