name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,210.4377,3.969,-21.7246,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,382.6572,3.1009,-20.9217,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-718.3998,64.6803,69.1004,20.8709,5.0,5.0,11.1069,1.0,1.0,0.94,0.6757,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,168.3439,213.9244,8.369,5.0,5.0,6.5405,1.0,1.0,0.8605,0.9919,,,,,
SRC_HX,HeatExchanger,,,,,-507.9622,70.4578,56.1887,9.99,5.0,5.0,7.2095,1.0,1.0,0.6662,0.9124,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.252,21.7246,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3225,20.9217,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
