name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,227.1286,4.3642,-43.8851,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,201.2618,2.198,-13.3078,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-899.7953,30.2577,70.2039,91.4943,4.9896,5.0,29.7377,0.9947,0.9867,0.9742,0.4392,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,174.8423,205.8285,7.802,5.0,5.0347,6.2974,0.9898,1.0,0.9199,0.9924,,,,,
SRC_HX,HeatExchanger,,,,,-672.6666,87.5412,72.0181,11.1903,5.0,5.0,7.684,1.0,0.9868,0.6822,0.9609,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2334,43.4101,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4659,12.9078,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
