label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,50.0,3.0,209.59,0.7037,0.01518,65.875,819.74,6009.15,199.02,6208.17
13,water (source),SRC_HX,source outlet,15.0,39.27,3.0,164.745,0.5625,0.015112,66.172,816.05,2536.58,199.02,2735.6
21,R717,SRC_HX,COMP1,0.79422,38.81,13.0446,1650.01,5.7581,0.080881,12.364,231.25,53123.18,293651.46,346774.64
22,R717,COMP1,IHX,0.79422,180.86,56.9297,1935.987,5.8867,0.026847,37.248,76.76,294246.72,300813.83,595060.56
22c,R717,IHX,cc1,0.79422,89.99,56.6297,803.056,2.8937,0.001638,610.344,4.68,38751.37,300765.02,339516.39
23,R717,cc1,VAL1,0.79422,89.99,56.6297,803.056,2.8937,0.001638,610.344,4.68,38751.37,300765.02,339516.39
24,R717,VAL1,SRC_HX,0.79422,34.27,13.2196,803.056,2.9978,0.021336,46.868,61.01,15318.78,293680.11,308998.89
31,R600,IHX,COMP2,5.30703,89.37,11.1081,714.196,2.514,0.19719,5.071,3767.37,70288.64,30218.61,100507.25
32,R600,COMP2,SNK_HX,5.30703,127.8,24.4159,752.12,2.533,0.077267,12.942,1476.2,100361.37,32508.67,132870.04
32c,R600,SNK_HX,cc2,5.30703,125.0,24.1659,544.648,2.0129,0.012837,77.901,245.25,45404.57,32465.73,77870.29
33,R600,cc2,VAL2,5.30703,125.0,24.1659,544.648,2.0129,0.012837,77.901,245.25,45404.57,32465.73,77870.29
34,R600,VAL2,IHX,5.30703,85.0,11.2581,544.648,2.0393,0.089531,11.169,1710.52,39881.63,30244.47,70126.09
41,water (sink),sink inlet,SNK_HX,0.5,120.0,1.9867,503.812,1.5279,0.00053,1886.213,0.95,58708.67,97.52,58806.2
43,water (sink),SNK_HX,sink outlet,0.5,120.0,1.9867,2705.926,7.1291,0.445606,2.244,802.09,618829.26,97.52,618926.78
