label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,7.05496,40.0,3.0,167.792,0.5723,0.00711,140.653,180.57,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,7.05496,20.01,3.0,84.236,0.2966,0.007067,141.503,179.49,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,3.07513,20.01,8.9222,599.927,2.389,0.1691,5.914,1872.01,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,3.07513,101.33,35.8475,685.874,2.4353,0.043835,22.813,485.27,61099.3,129969.82,191069.12
22c,R1270,IHX,cc1,3.07513,73.0,35.8475,408.232,1.6506,0.007672,130.346,84.93,13502.1,129969.82,143471.92
23,R1270,cc1,VAL1,3.07513,73.0,35.8475,408.232,1.6506,0.007672,130.346,84.93,13502.1,129969.82,143471.92
24,R1270,VAL1,SRC_HX,3.07513,15.01,8.9222,408.232,1.7241,0.082305,12.15,911.15,3240.03,118692.31,121932.34
31,R600a,IHX,COMP2,6.22358,73.0,10.4096,654.448,2.3822,0.237096,4.218,5312.1,49335.39,44747.87,94083.26
32,R600a,COMP2,SNK_HX,6.22358,117.8,26.0191,696.392,2.4037,0.079413,12.592,1779.24,82181.93,47536.22,129718.15
32c,R600a,SNK_HX,cc2,6.22358,115.0,26.0191,517.263,1.9423,0.015984,62.562,358.12,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.22358,115.0,26.0191,517.263,1.9423,0.015984,62.562,358.12,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.22358,68.0,10.4096,517.263,1.9803,0.129454,7.725,2900.4,29964.29,44747.87,74712.16
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
