name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,220.7491,3.1764,-24.7451,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,267.3004,2.5605,-16.0096,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-847.5227,65.9201,76.0982,26.5364,4.9512,5.0,12.8568,0.9917,0.9856,0.9358,0.7004,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,170.8726,207.6063,8.3308,5.0,5.0521,6.5243,0.9905,1.0,0.9038,0.9922,,,,,
SRC_HX,HeatExchanger,,,,,-626.7736,84.0535,69.2612,10.6107,5.0,5.0,7.4568,1.0,0.9848,0.6666,0.908,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3223,24.2701,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4001,15.6096,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
