label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,50.0,3.0,209.59,0.7037,0.01518,65.875,819.74,6009.15,199.02,6208.17
13,water (source),SRC_HX,source outlet,15.0,37.98,3.0,159.369,0.5453,0.015105,66.204,815.66,2215.37,199.02,2414.39
21,R1270,SRC_HX,COMP1,3.47409,37.98,14.0139,614.578,2.3644,0.120473,8.301,1506.72,14799.67,125764.25,140563.91
22,R1270,COMP1,IHX,3.47409,92.13,33.8852,667.634,2.3936,0.049912,20.035,624.23,55466.3,129593.88,185060.17
22c,R1270,IHX,cc1,3.47409,70.0,33.8852,397.741,1.6216,0.008479,117.942,106.04,11898.41,129593.88,141492.28
23,R1270,cc1,VAL1,3.47409,70.0,33.8852,397.741,1.6216,0.008479,117.942,106.04,11898.41,129593.88,141492.28
24,R1270,VAL1,SRC_HX,3.47409,32.98,14.0139,397.741,1.6564,0.045528,21.965,569.4,5522.65,125764.25,131286.9
31,R600,IHX,COMP2,4.48369,70.0,7.1991,687.634,2.4898,0.259589,3.852,4190.1,51496.11,29544.35,81040.47
32,R600,COMP2,SNK_HX,4.48369,106.25,16.8006,730.136,2.5123,0.103014,9.707,1662.78,85758.18,31199.21,116957.39
32c,R600,SNK_HX,cc2,4.48369,105.0,16.8006,478.513,1.8469,0.009795,102.097,158.1,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.48369,105.0,16.8006,478.513,1.8469,0.009795,102.097,158.1,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.48369,65.0,7.1991,478.513,1.8716,0.098785,10.123,1594.52,23599.52,29544.35,53143.87
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
