name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,135.3273,5.0712,-20.9893,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,526.8403,4.5087,-24.0313,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-574.2167,17.6134,48.1143,103.917,5.0,5.0,32.6012,1.0,1.0,0.9812,0.2478,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,177.7843,216.0493,7.5627,5.0,5.0,6.1932,1.0,1.0,0.8573,0.9927,,,,,
SRC_HX,HeatExchanger,,,,,-438.8894,60.843,48.3031,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9747,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1972,20.9893,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2218,24.0313,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
