label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,12.97897,20.0,3.0,84.194,0.2964,0.013001,76.917,607.47,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,12.97897,10.0,3.0,42.313,0.1511,0.012982,77.032,606.56,731.33,199.02,930.35
21,R717,SRC_HX,COMP1,0.52773,10.0,5.1556,1626.306,6.0874,0.131477,7.606,249.78,463.39,226066.77,226530.17
22,R717,COMP1,IHX,0.52773,151.12,24.2843,1922.492,6.2308,0.041859,23.89,79.52,185194.87,295490.14,480685.02
22c,R717,IHX,cc1,0.52773,52.0,24.2843,596.271,2.3111,0.000942,1061.075,1.79,8047.94,295490.14,303538.08
23,R717,cc1,VAL1,0.52773,52.0,24.2843,596.271,2.3111,0.000942,1061.075,1.79,8047.94,295490.14,303538.08
24,R717,VAL1,SRC_HX,0.52773,5.0,5.1556,596.271,2.3847,0.024142,41.421,45.87,55883.45,226066.77,281950.22
31,R600a,IHX,COMP2,6.38449,52.0,6.3574,626.886,2.3587,0.401249,2.492,9222.36,29388.95,44021.57,73410.52
32,R600a,COMP2,SNK_HX,6.38449,116.57,26.0191,691.877,2.3921,0.079808,12.53,1834.32,81057.95,47536.22,128594.17
32c,R600a,SNK_HX,cc2,6.38449,115.0,26.0191,517.263,1.9423,0.016397,60.985,376.88,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.38449,115.0,26.0191,517.263,1.9423,0.016397,60.985,376.88,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.38449,47.0,6.3574,517.263,2.0165,0.266251,3.756,6119.54,20073.48,44021.57,64095.05
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
