label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,47.08,3.0,197.374,0.6657,0.01516,65.961,818.67,4925.47,199.02,5124.5
21,R717,SRC_HX,COMP1,0.92146,46.69,16.2859,1653.562,5.6759,0.075347,13.272,249.95,80248.57,294182.01,374430.59
22,R717,COMP1,IHX,0.92146,155.6,51.4553,1869.384,5.7781,0.031867,31.38,105.71,260349.6,299922.8,560272.4
22c,R717,IHX,cc1,0.92146,84.99,51.1553,773.849,2.8158,0.001857,538.405,6.16,33268.88,299873.95,333142.82
23,R717,cc1,VAL1,0.92146,84.99,51.1553,773.849,2.8158,0.001857,538.405,6.16,33268.88,299873.95,333142.82
24,R717,VAL1,SRC_HX,0.92146,42.08,16.4609,773.849,2.8811,0.016366,61.102,54.29,19786.37,294210.65,313997.02
31,R600,IHX,COMP2,4.41007,84.31,9.9659,707.42,2.5077,0.183478,5.45,2912.95,65571.88,30021.67,95593.55
32,R600,COMP2,SNK_HX,4.41007,108.28,17.0506,734.337,2.5218,0.100634,9.937,1597.69,87119.77,31242.24,118362.01
32c,R600,SNK_HX,cc2,4.41007,105.0,16.8006,478.513,1.8469,0.009634,103.801,152.95,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.41007,105.0,16.8006,478.513,1.8469,0.009634,103.801,152.95,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.41007,80.0,10.1159,478.513,1.858,0.051172,19.542,812.43,27105.87,30047.54,57153.41
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
43,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
