name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,214.7218,3.0069,-24.3997,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,292.4807,2.4429,-18.3871,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-808.5763,74.6887,75.3214,20.1767,4.9376,5.0,10.826,0.9918,0.9884,0.9203,0.7009,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,156.5649,199.1252,9.5531,5.0,5.1035,7.0326,0.992,1.0,0.8631,0.9908,,,,,
SRC_HX,HeatExchanger,,,,,-593.8545,81.9948,67.1578,10.0725,5.0,5.0,7.2426,1.0,0.9858,0.6546,0.8905,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.3401,23.9247,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4175,17.9871,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
