label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_PUMP,30.0,40.0,3.0,167.792,0.5723,0.030233,33.077,3265.13,2727.85,199.02,2926.88
12,water (source),SRC_PUMP,SRC_HX,30.0,40.0,3.15,167.811,0.5723,0.030232,33.077,3265.11,2728.19,214.05,2942.23
13,water (source),SRC_HX,source outlet,30.0,29.91,3.0,125.639,0.4355,0.030128,33.192,3253.78,685.21,199.02,884.23
21,R717,SRC_HX,COMP1,1.45405,29.34,9.825,1643.942,5.8605,0.195238,5.122,1021.99,17554.36,293124.21,310678.58
22,R717,COMP1,IHX,1.45405,188.56,51.4553,1970.479,6.0054,0.056662,17.648,296.6,294820.22,299922.8,594743.02
22c,R717,IHX,cc1,1.45405,84.99,51.1553,773.849,2.8158,0.002931,341.198,15.34,33268.88,299873.95,333142.82
23,R717,cc1,VAL1,1.45405,84.99,51.1553,773.849,2.8158,0.002931,341.198,15.34,33268.88,299873.95,333142.82
24,R717,VAL1,SRC_HX,1.45405,24.91,10.0,773.849,2.9341,0.051621,19.372,270.22,5321.51,293152.88,298474.39
31,R600,IHX,COMP2,10.69018,84.31,9.9659,707.42,2.5077,0.444758,2.248,17116.34,65571.88,30021.67,95593.55
32,R600,COMP2,SNK_HX,10.69018,127.37,24.417,750.649,2.5293,0.154732,6.463,5954.81,99967.5,32508.86,132476.35
32c,R600,SNK_HX,cc2,10.69018,125.0,24.167,544.657,2.0129,0.025858,38.672,995.15,45406.96,32465.91,77872.87
33,R600,cc2,VAL2,10.69018,125.0,24.167,544.657,2.0129,0.025858,38.672,995.15,45406.96,32465.91,77872.87
34,R600,VAL2,IHX,10.69018,80.0,10.1159,544.657,2.0453,0.215266,4.645,8284.43,38343.74,30047.54,68391.28
41,water (sink),sink inlet,SNK_PUMP,1.0,120.0,1.9867,503.812,1.5279,0.00106,943.107,3.82,58708.67,97.52,58806.2
42,water (sink),SNK_PUMP,SNK_HX,1.0,120.0,2.1617,503.835,1.5279,0.00106,943.113,3.82,58710.88,115.05,58825.93
43,water (sink),SNK_HX,sink outlet,1.0,120.0,1.9867,2705.926,7.1291,0.891212,1.122,3208.36,618829.26,97.52,618926.78
