label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,12.73702,20.0,3.0,84.194,0.2964,0.012759,78.378,585.03,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,12.73702,10.0,3.0,42.313,0.1511,0.01274,78.495,584.15,731.33,199.02,930.35
21,R290,SRC_HX,COMP1,2.16303,10.0,5.5112,589.26,2.3991,0.18561,5.388,1445.33,312.82,89256.33,89569.16
22,R290,COMP1,IHX,2.16303,72.89,19.8907,666.207,2.4439,0.053849,18.571,419.31,41715.99,111643.1,153359.09
22c,R290,IHX,cc1,2.16303,52.0,19.8907,342.64,1.4663,0.004849,206.246,37.76,4741.44,111643.1,116384.55
23,R290,cc1,VAL1,2.16303,52.0,19.8907,342.64,1.4663,0.004849,206.246,37.76,4741.44,111643.1,116384.55
24,R290,VAL1,SRC_HX,2.16303,5.0,5.5112,342.64,1.5127,0.06659,15.017,518.53,13528.84,89256.33,102785.17
31,R600a,IHX,COMP2,6.38449,52.0,6.3574,626.886,2.3587,0.401249,2.492,9222.36,29388.95,44021.57,73410.52
32,R600a,COMP2,SNK_HX,6.38449,116.57,26.0191,691.877,2.3921,0.079808,12.53,1834.32,81057.95,47536.22,128594.17
32c,R600a,SNK_HX,cc2,6.38449,115.0,26.0191,517.263,1.9423,0.016397,60.985,376.88,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.38449,115.0,26.0191,517.263,1.9423,0.016397,60.985,376.88,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.38449,47.0,6.3574,517.263,2.0165,0.266251,3.756,6119.54,20073.48,44021.57,64095.05
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
