label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,47.84,3.0,200.574,0.6757,0.015166,65.939,818.94,5199.53,199.02,5398.55
21,R717,SRC_HX,COMP1,0.89639,47.46,16.6333,1653.831,5.6679,0.071772,13.933,231.61,82787.33,294238.85,377026.19
22,R717,COMP1,IHX,0.89639,165.2,56.9297,1886.567,5.7759,0.028555,35.02,92.15,277303.93,300813.83,578117.76
22c,R717,IHX,cc1,0.89639,89.99,56.6297,803.056,2.8937,0.001849,540.775,5.97,38751.37,300765.02,339516.39
23,R717,cc1,VAL1,0.89639,89.99,56.6297,803.056,2.8937,0.001849,540.775,5.97,38751.37,300765.02,339516.39
24,R717,VAL1,SRC_HX,0.89639,42.84,16.8083,803.056,2.9716,0.017241,58.002,55.64,22405.04,294267.49,316672.53
31,R600,IHX,COMP2,4.77075,89.37,11.1081,714.196,2.514,0.177264,5.641,3044.45,70288.64,30218.61,100507.25
32,R600,COMP2,SNK_HX,4.77075,118.07,20.4802,744.29,2.5295,0.087343,11.449,1500.1,94247.32,31832.27,126079.59
32c,R600,SNK_HX,cc2,4.77075,115.0,20.2302,510.611,1.9287,0.01091,91.66,187.37,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.77075,115.0,20.2302,510.611,1.9287,0.01091,91.66,187.37,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.77075,85.0,11.2581,510.611,1.9443,0.061396,16.288,1054.45,33704.35,30244.47,63948.82
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
43,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
