name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,358.3089,4.7829,-27.68,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,142.8862,1.7612,-9.4128,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-985.3157,85.3248,91.62,22.2288,5.0,5.0,11.5478,1.0,1.0,0.9262,0.7815,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,173.6022,223.11,8.2708,5.0,5.0,6.4988,1.0,1.0,0.9246,0.9925,,,,,
SRC_HX,HeatExchanger,,,,,-627.0068,37.2583,34.4971,39.99,5.0,5.0,16.8287,1.0,1.0,0.8887,0.6774,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2091,27.68,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.5678,9.4128,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
