name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,259.6502,3.7267,-24.3281,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,212.7059,2.2871,-12.2555,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-915.4959,69.4964,83.8564,27.4176,5.0,5.0,13.1733,1.0,1.0,0.9417,0.7378,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,184.5583,224.1572,7.38,5.0,5.0,6.113,1.0,1.0,0.9237,0.9933,,,,,
SRC_HX,HeatExchanger,,,,,-655.8458,60.6316,52.9289,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.851,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2683,24.3281,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4372,12.2555,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
