name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,170.0493,3.7987,-19.7362,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,270.6161,3.3019,-11.7124,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-857.5858,30.5348,74.2503,84.3602,5.0,5.0,28.0856,1.0,1.0,0.9803,0.5141,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,220.3618,225.6265,5.2414,5.0,5.0,5.1198,1.0,1.0,0.9407,0.9952,,,,,
SRC_HX,HeatExchanger,,,,,-687.5365,90.5239,72.9253,10.9624,5.0,5.0,7.5951,1.0,1.0,0.6865,0.9712,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2632,19.7362,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3029,11.7124,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
