label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,8.11412,40.0,3.0,167.792,0.5723,0.008177,122.293,238.86,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,8.11412,20.01,3.0,84.236,0.2966,0.008128,123.032,237.42,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.03975,20.01,7.3171,600.335,2.3908,0.197713,5.058,2163.59,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.03975,82.81,24.8706,672.87,2.4319,0.058633,17.055,641.63,50930.1,112631.36,163561.46
22c,R290,IHX,cc1,3.03975,63.0,24.8706,377.295,1.5676,0.007183,139.221,78.6,8701.77,112631.36,121333.13
23,R290,cc1,VAL1,3.03975,63.0,24.8706,377.295,1.5676,0.007183,139.221,78.6,8701.77,112631.36,121333.13
24,R290,VAL1,SRC_HX,3.03975,15.01,7.3171,377.295,1.6171,0.079345,12.603,868.28,3780.0,103064.49,106844.49
31,R600,IHX,COMP2,4.51017,63.0,6.0757,677.724,2.4815,0.309047,3.236,5017.87,44232.36,29350.45,73582.81
32,R600,COMP2,SNK_HX,4.51017,105.7,16.8006,728.659,2.5084,0.103144,9.695,1674.71,85423.16,31199.21,116622.37
32c,R600,SNK_HX,cc2,4.51017,105.0,16.8006,478.513,1.8469,0.009852,101.497,159.97,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.51017,105.0,16.8006,478.513,1.8469,0.009852,101.497,159.97,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.51017,58.0,6.0757,478.513,1.8801,0.130582,7.658,2120.21,21304.49,29350.45,50654.94
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
