label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,40.0,3.0,167.792,0.5723,0.015116,66.154,816.28,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,15.0,28.26,3.0,118.719,0.4126,0.015056,66.417,813.05,477.22,199.02,676.24
21,R717,SRC_HX,COMP1,0.76828,28.26,9.4993,1643.131,5.8726,0.106581,9.383,294.78,13268.34,293070.86,306339.2
22,R717,COMP1,IHX,0.76828,152.64,36.2748,1898.316,5.995,0.039381,25.393,108.92,228196.98,297448.37,525645.34
22c,R717,IHX,cc1,0.76828,69.0,36.2748,685.022,2.5704,0.001452,688.672,4.02,18798.18,297448.37,316246.55
23,R717,cc1,VAL1,0.76828,69.0,36.2748,685.022,2.5704,0.001452,688.672,4.02,18798.18,297448.37,316246.55
24,R717,VAL1,SRC_HX,0.76828,23.26,9.4993,685.022,2.6406,0.02139,46.751,59.16,2614.88,293070.86,295685.74
31,R600,IHX,COMP2,4.48766,69.0,7.0299,686.226,2.4886,0.266067,3.758,4298.47,50473.75,29515.15,79988.9
32,R600,COMP2,SNK_HX,4.48766,106.17,16.8006,729.913,2.5117,0.103034,9.706,1664.58,85707.54,31199.21,116906.75
32c,R600,SNK_HX,cc2,4.48766,105.0,16.8006,478.513,1.8469,0.009803,102.006,158.38,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.48766,105.0,16.8006,478.513,1.8469,0.009803,102.006,158.38,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.48766,64.0,7.0299,478.513,1.8728,0.102879,9.72,1662.07,23298.54,29515.15,52813.69
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
