name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,196.0532,3.8187,-26.7755,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,196.0552,2.3899,-9.7707,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-932.1467,33.3909,79.1334,83.6433,5.0,5.0,27.9162,1.0,1.0,0.9784,0.5296,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,202.7401,225.3525,6.1705,5.0,5.0,5.5648,1.0,1.0,0.9413,0.9944,,,,,
SRC_HX,HeatExchanger,,,,,-736.0935,93.207,75.8887,11.7429,5.0,5.0,7.8974,1.0,1.0,0.7013,0.9658,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2619,26.7755,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4184,9.7707,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
