name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,220.853,3.9736,-38.288,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,164.2819,1.9998,-10.1143,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-950.5412,33.6888,77.5857,84.9103,5.0,5.0,28.2153,1.0,1.0,0.9751,0.5005,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,187.3953,222.0477,7.0112,5.0,5.0,5.949,1.0,1.0,0.9331,0.9934,,,,,
SRC_HX,HeatExchanger,,,,,-729.6882,92.8658,75.5335,11.6388,5.0,5.0,7.8574,1.0,1.0,0.6995,0.9609,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2517,38.288,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.5,10.1143,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
