label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,50.0,3.0,209.59,0.7037,0.01518,65.875,819.74,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,15.0,38.36,3.0,160.944,0.5504,0.015107,66.195,815.78,2307.3,199.02,2506.32
21,R717,SRC_HX,COMP1,0.8331,38.36,12.8761,1649.765,5.7629,0.085931,11.637,257.72,51512.2,293623.87,345136.07
22,R717,COMP1,IHX,0.8331,169.91,51.1642,1914.862,5.8849,0.030645,32.631,91.91,274585.24,299875.38,574460.63
22c,R717,IHX,cc1,0.8331,85.0,51.1642,773.897,2.816,0.001679,595.487,5.04,33277.64,299875.38,333153.02
23,R717,cc1,VAL1,0.8331,85.0,51.1642,773.897,2.816,0.001679,595.487,5.04,33277.64,299875.38,333153.02
24,R717,VAL1,SRC_HX,0.8331,33.36,12.8761,773.897,2.9057,0.021067,47.469,63.18,13206.95,293623.87,306830.82
31,R600,IHX,COMP2,4.80708,85.0,10.1159,708.349,2.5086,0.196925,5.078,3407.88,66221.25,30047.54,96268.79
32,R600,COMP2,SNK_HX,4.80708,117.01,20.2302,742.524,2.5261,0.089015,11.234,1540.45,93503.98,31789.28,125293.25
32c,R600,SNK_HX,cc2,4.80708,115.0,20.2302,510.611,1.9287,0.010993,90.967,190.24,36731.57,31789.28,68520.84
33,R600,cc2,VAL2,4.80708,115.0,20.2302,510.611,1.9287,0.010993,90.967,190.24,36731.57,31789.28,68520.84
34,R600,VAL2,IHX,4.80708,80.0,10.1159,510.611,1.9489,0.075685,13.213,1309.77,32559.37,30047.54,62606.91
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
