name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,231.7066,5.0926,-29.8118,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,206.6377,2.2362,-12.0391,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-921.5642,28.487,75.0223,102.8091,5.0,5.0,32.3503,1.0,1.0,0.9792,0.4196,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,183.6046,224.0794,7.4521,5.0,5.0,6.1447,1.0,1.0,0.9237,0.9932,,,,,
SRC_HX,HeatExchanger,,,,,-689.8576,49.4529,44.7791,29.99,5.0,5.0,13.9498,1.0,1.0,0.8569,0.9222,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1964,29.8118,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4472,12.0391,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
