label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,60.0,3.0,251.416,0.8311,0.015255,65.552,823.77,10467.41,199.02,10666.43
13,water (source),SRC_HX,source outlet,15.0,47.93,3.0,200.934,0.6768,0.015166,65.936,818.97,5230.83,199.02,5429.85
21,R717,SRC_HX,COMP1,0.88994,47.93,16.8477,1653.988,5.6631,0.07035,14.215,225.39,84324.61,294273.94,378598.55
22,R717,COMP1,IHX,0.88994,163.84,56.6415,1882.889,5.7696,0.028367,35.252,90.88,275521.2,300766.94,576288.14
22c,R717,IHX,cc1,0.88994,90.0,56.6415,803.118,2.8939,0.001836,544.668,5.88,38763.28,300766.94,339530.23
23,R717,cc1,VAL1,0.88994,90.0,56.6415,803.118,2.8939,0.001836,544.668,5.88,38763.28,300766.94,339530.23
24,R717,VAL1,SRC_HX,0.88994,42.93,16.8477,803.118,2.9716,0.017063,58.607,54.67,22473.32,294273.94,316747.26
31,R600a,IHX,COMP2,6.08658,90.0,14.8737,675.141,2.4011,0.157992,6.329,3461.87,63688.54,45546.81,109235.36
32,R600a,COMP2,SNK_HX,6.08658,118.94,26.0191,700.424,2.414,0.079043,12.651,1731.97,83195.01,47536.22,130731.23
32c,R600a,SNK_HX,cc2,6.08658,115.0,26.0191,517.263,1.9423,0.015632,63.97,342.53,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.08658,115.0,26.0191,517.263,1.9423,0.015632,63.97,342.53,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.08658,85.0,14.8737,517.263,1.9605,0.068986,14.496,1511.59,34965.64,45546.81,80512.45
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
43,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
