label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,16.72177,30.0,3.0,126.004,0.4367,0.016793,59.547,1010.93,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,16.72177,20.01,3.0,84.236,0.2966,0.01675,59.7,1008.34,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.71043,20.01,7.2843,1636.244,5.9666,0.127272,7.857,325.5,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.71043,155.64,31.629,1917.829,6.1011,0.04285,23.337,109.59,217365.47,296690.04,514055.51
22c,R717,IHX,cc1,0.71043,63.0,31.629,653.138,2.479,0.001315,760.664,3.36,14480.91,296690.04,311170.95
23,R717,cc1,VAL1,0.71043,63.0,31.629,653.138,2.479,0.001315,760.664,3.36,14480.91,296690.04,311170.95
24,R717,VAL1,SRC_HX,0.71043,15.01,7.2843,653.138,2.5553,0.025352,39.444,64.84,16898.48,271900.35,288798.83
31,R600,IHX,COMP2,4.51017,63.0,6.0757,677.724,2.4815,0.309047,3.236,5017.87,44232.36,29350.45,73582.81
32,R600,COMP2,SNK_HX,4.51017,105.7,16.8006,728.659,2.5084,0.103144,9.695,1674.71,85423.16,31199.21,116622.37
32c,R600,SNK_HX,cc2,4.51017,105.0,16.8006,478.513,1.8469,0.009852,101.497,159.97,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.51017,105.0,16.8006,478.513,1.8469,0.009852,101.497,159.97,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.51017,58.0,6.0757,478.513,1.8801,0.130582,7.658,2120.21,21304.49,29350.45,50654.94
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
