name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,200.0462,4.3421,-24.3448,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,229.7274,2.7652,-10.7248,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-898.4744,29.928,75.6749,92.6406,5.0,5.0,30.0212,1.0,1.0,0.9797,0.4967,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,211.0879,225.5295,5.7049,5.0,5.0,5.3447,1.0,1.0,0.941,0.9948,,,,,
SRC_HX,HeatExchanger,,,,,-698.4282,96.8767,76.9103,9.99,5.0,5.0,7.2095,1.0,1.0,0.6662,0.9726,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2303,24.3448,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3616,10.7248,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
