label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,5.16502,50.0,3.0,209.59,0.7037,0.005227,191.31,97.19,6009.15,199.02,6208.17
12,water (source),SRC_HX,source outlet,5.16502,20.01,3.0,84.236,0.2966,0.005174,193.28,96.2,0.0,199.02,199.02
21,R290,SRC_HX,COMP1,3.55285,20.01,7.3171,600.335,2.3908,0.231086,4.327,2955.65,0.0,103064.49,103064.49
22,R290,COMP1,IHX,3.55285,96.41,31.3188,685.834,2.4374,0.053244,18.782,681.0,60987.23,113907.26,174894.49
22c,R290,IHX,cc1,3.55285,75.0,31.3188,418.1,1.6823,0.009022,110.844,115.39,14627.29,113907.26,128534.55
23,R290,cc1,VAL1,3.55285,75.0,31.3188,418.1,1.6823,0.009022,110.844,115.39,14627.29,113907.26,128534.55
24,R290,VAL1,SRC_HX,3.55285,15.01,7.3171,418.1,1.7587,0.117932,8.479,1508.39,3073.4,103064.49,106137.89
31,R600a,IHX,COMP2,5.44647,75.0,10.8754,656.978,2.3845,0.198191,5.046,3886.0,51110.0,44831.3,95941.29
32,R600a,COMP2,SNK_HX,5.44647,107.82,21.7777,689.473,2.4016,0.088272,11.329,1730.78,76640.96,46780.02,123420.98
32c,R600a,SNK_HX,cc2,5.44647,105.0,21.7777,482.329,1.8539,0.013042,76.673,255.73,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.44647,105.0,21.7777,482.329,1.8539,0.013042,76.673,255.73,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.44647,70.0,10.8754,482.329,1.8757,0.08238,12.139,1615.25,25593.02,44831.3,70424.32
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
