label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.04875,30.0,3.0,126.004,0.4367,0.014109,70.877,713.56,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,14.04875,20.01,3.0,84.236,0.2966,0.014073,71.059,711.74,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,3.17995,20.01,8.9222,599.927,2.389,0.174864,5.719,2001.81,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,3.17995,103.79,37.2055,688.109,2.4362,0.043616,22.927,499.31,62812.08,130229.76,193041.84
22c,R1270,IHX,cc1,3.17995,75.0,37.2055,415.401,1.6703,0.008059,124.089,92.25,14645.71,130229.76,144875.47
23,R1270,cc1,VAL1,3.17995,75.0,37.2055,415.401,1.6703,0.008059,124.089,92.25,14645.71,130229.76,144875.47
24,R1270,VAL1,SRC_HX,3.17995,15.01,8.9222,415.401,1.7489,0.088431,11.308,1012.34,3115.88,118692.31,121808.19
31,R600a,IHX,COMP2,6.2069,75.0,10.8754,656.978,2.3845,0.225863,4.427,5046.86,51110.0,44831.3,95941.29
32,R600a,COMP2,SNK_HX,6.2069,117.94,26.0191,696.873,2.4049,0.07937,12.599,1773.5,82302.45,47536.22,129838.67
32c,R600a,SNK_HX,cc2,6.2069,115.0,26.0191,517.263,1.9423,0.015941,62.73,356.21,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.2069,115.0,26.0191,517.263,1.9423,0.015941,62.73,356.21,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.2069,70.0,10.8754,517.263,1.9776,0.120581,8.293,2694.37,30683.21,44831.3,75514.5
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
