label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,13.09626,20.0,3.0,84.194,0.2964,0.013119,76.228,618.5,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,13.09626,10.0,3.0,42.313,0.1511,0.013099,76.342,617.57,731.33,199.02,930.35
21,R290,SRC_HX,COMP1,2.511,10.0,5.5112,589.26,2.3991,0.21547,4.641,1947.76,312.82,89256.33,89569.16
22,R290,COMP1,IHX,2.511,82.99,23.9027,676.966,2.4488,0.05154,19.402,465.9,50259.76,112439.49,162699.25
22c,R290,IHX,cc1,2.511,61.0,23.9027,370.824,1.549,0.005872,170.292,53.08,7883.71,112439.49,120323.2
23,R290,cc1,VAL1,2.511,61.0,23.9027,370.824,1.549,0.005872,170.292,53.08,7883.71,112439.49,120323.2
24,R290,VAL1,SRC_HX,2.511,5.0,5.5112,370.824,1.614,0.093013,10.751,840.8,12008.91,89256.33,101265.25
31,R600a,IHX,COMP2,6.32064,61.0,7.9156,638.884,2.3685,0.318972,3.135,7257.98,38229.61,44300.99,82530.6
32,R600a,COMP2,SNK_HX,6.32064,117.05,26.0191,693.641,2.3967,0.079656,12.554,1812.52,81495.84,47536.22,129032.07
32c,R600a,SNK_HX,cc2,6.32064,115.0,26.0191,517.263,1.9423,0.016233,61.601,369.38,38311.81,47536.22,85848.03
33,R600a,cc2,VAL2,6.32064,115.0,26.0191,517.263,1.9423,0.016233,61.601,369.38,38311.81,47536.22,85848.03
34,R600a,VAL2,IHX,6.32064,56.0,7.9156,517.263,1.9992,0.19624,5.096,4465.31,24858.01,44300.99,69159.01
41,water (sink),sink inlet,SNK_HX,0.5,110.0,1.4338,461.415,1.4188,0.000526,1901.896,0.95,48344.92,42.13,48387.05
42,water (sink),SNK_HX,sink outlet,0.5,110.0,1.4338,2691.061,7.2381,0.604646,1.654,1088.36,572077.54,42.13,572119.67
