label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.94056,30.0,3.0,126.004,0.4367,0.016009,62.466,918.68,697.18,199.02,896.2
12,water (source),SRC_HX,source outlet,15.94056,20.01,3.0,84.236,0.2966,0.015968,62.626,916.33,0.0,199.02,199.02
21,R1270,SRC_HX,COMP1,3.293,20.01,8.9222,599.927,2.389,0.18108,5.522,2146.67,0.0,118692.31,118692.31
22,R1270,COMP1,IHX,3.293,97.65,33.8852,682.476,2.4339,0.049752,20.1,589.8,58485.26,129593.88,188079.14
22c,R1270,IHX,cc1,3.293,70.0,33.8852,397.741,1.6216,0.008037,124.428,95.27,11898.41,129593.88,141492.28
23,R1270,cc1,VAL1,3.293,70.0,33.8852,397.741,1.6216,0.008037,124.428,95.27,11898.41,129593.88,141492.28
24,R1270,VAL1,SRC_HX,3.293,15.01,8.9222,397.741,1.6877,0.083103,12.033,985.18,3421.7,118692.31,122114.01
31,R600,IHX,COMP2,4.48369,70.0,7.1991,687.634,2.4898,0.259589,3.852,4190.1,51496.11,29544.35,81040.47
32,R600,COMP2,SNK_HX,4.48369,106.25,16.8006,730.136,2.5123,0.103014,9.707,1662.78,85758.18,31199.21,116957.39
32c,R600,SNK_HX,cc2,4.48369,105.0,16.8006,478.513,1.8469,0.009795,102.097,158.1,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.48369,105.0,16.8006,478.513,1.8469,0.009795,102.097,158.1,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.48369,65.0,7.1991,478.513,1.8716,0.098785,10.123,1594.52,23599.52,29544.35,53143.87
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
