name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,215.5,3.399,-17.5534,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,250.0578,2.6248,-13.4807,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-878.144,81.6295,85.3304,19.8114,5.0,5.0,10.7577,1.0,1.0,0.9472,0.7925,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,190.3391,224.5791,6.9628,5.0,5.0,5.9273,1.0,1.0,0.9232,0.9937,,,,,
SRC_HX,HeatExchanger,,,,,-662.644,61.2601,53.4709,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.855,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2942,17.5534,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.381,13.4807,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
