label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,4.19745,60.0,3.0,251.416,0.8311,0.004269,234.257,64.51,10467.41,199.02,10666.43
12,water (source),SRC_HX,source outlet,4.19745,20.01,3.0,84.236,0.2966,0.004205,237.834,63.54,0.0,199.02,199.02
21,R717,SRC_HX,COMP1,0.7732,20.01,7.2843,1636.244,5.9666,0.138516,7.219,385.56,0.0,271900.35,271900.35
22,R717,COMP1,IHX,0.7732,189.74,43.2409,1989.751,6.1235,0.036731,27.225,102.24,280816.9,298584.5,579401.39
22c,R717,IHX,cc1,0.7732,77.0,43.2409,728.677,2.6927,0.001507,663.705,4.19,25478.92,298584.5,324063.41
23,R717,cc1,VAL1,0.7732,77.0,43.2409,728.677,2.6927,0.001507,663.705,4.19,25478.92,298584.5,324063.41
24,R717,VAL1,SRC_HX,0.7732,15.01,7.2843,728.677,2.8175,0.035972,27.799,100.13,15590.38,271900.35,287490.73
31,R600,IHX,COMP2,4.45451,77.0,8.4694,697.405,2.4985,0.218951,4.567,3511.15,58510.53,29763.55,88274.08
32,R600,COMP2,SNK_HX,4.45451,106.87,16.8006,731.785,2.5167,0.102868,9.721,1649.61,86133.96,31199.21,117333.17
32c,R600,SNK_HX,cc2,4.45451,105.0,16.8006,478.513,1.8469,0.009731,102.765,156.05,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.45451,105.0,16.8006,478.513,1.8469,0.009731,102.765,156.05,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.45451,72.0,8.4694,478.513,1.8645,0.07367,13.574,1181.39,25465.66,29763.55,55229.21
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
