name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,158.6219,4.2421,-23.616,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,375.2409,4.0775,-18.2393,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-725.8161,24.4548,61.4886,91.1687,5.0,5.0,29.6798,1.0,1.0,0.9798,0.3995,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,218.8798,220.21,5.061,5.0,5.0,5.0304,1.0,1.0,0.9171,0.9951,,,,,
SRC_HX,HeatExchanger,,,,,-567.1942,78.6737,62.4583,9.99,5.0,5.0,7.2095,1.0,1.0,0.6662,0.9727,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2357,23.616,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.2452,18.2393,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
