label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,20.0,3.0,84.194,0.2964,0.015026,66.553,811.38,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,15.0,9.55,3.0,40.442,0.1444,0.015002,66.656,810.13,798.93,199.02,997.95
21,R717,SRC_HX,COMP1,0.68211,9.55,5.0735,1625.826,6.093,0.17255,5.795,423.71,504.71,223908.55,224413.26
22,R717,COMP1,IHX,0.68211,185.69,33.1249,1997.547,6.26,0.042836,23.345,105.19,250247.16,296934.27,547181.44
22c,R717,IHX,cc1,0.68211,65.0,33.1249,663.691,2.5095,0.001271,786.796,3.12,15855.51,296934.27,312789.78
23,R717,cc1,VAL1,0.68211,65.0,33.1249,663.691,2.5095,0.001271,786.796,3.12,15855.51,296934.27,312789.78
24,R717,VAL1,SRC_HX,0.68211,4.55,5.0735,663.691,2.6288,0.040966,24.41,100.6,53891.39,223908.55,277799.94
31,R600,IHX,COMP2,4.50294,65.0,6.3824,680.567,2.4838,0.293892,3.403,4764.17,46333.34,29403.38,75736.72
32,R600,COMP2,SNK_HX,4.50294,105.85,16.8006,729.06,2.5095,0.103109,9.698,1671.46,85514.03,31199.21,116713.24
32c,R600,SNK_HX,cc2,4.50294,105.0,16.8006,478.513,1.8469,0.009837,101.66,159.46,29194.29,31199.21,60393.49
33,R600,cc2,VAL2,4.50294,105.0,16.8006,478.513,1.8469,0.009837,101.66,159.46,29194.29,31199.21,60393.49
34,R600,VAL2,IHX,4.50294,60.0,6.3824,478.513,1.8776,0.120712,8.284,1956.82,22005.56,29403.38,51408.94
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
