label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,15.0,40.0,3.0,167.792,0.5723,0.015116,66.154,816.28,2727.85,199.02,2926.88
12,water (source),SRC_HX,source outlet,15.0,28.38,3.0,119.251,0.4143,0.015057,66.414,813.08,491.89,199.02,690.91
21,R717,SRC_HX,COMP1,0.78665,28.38,9.5371,1643.227,5.8712,0.108712,9.199,307.87,13773.07,293077.04,306850.11
22,R717,COMP1,IHX,0.78665,166.6,41.4129,1926.832,6.003,0.036426,27.453,103.16,253503.49,298286.48,551789.97
22c,R717,IHX,cc1,0.78665,75.0,41.4129,717.629,2.6621,0.001521,657.536,4.31,23707.01,298286.48,321993.48
23,R717,cc1,VAL1,0.78665,75.0,41.4129,717.629,2.6621,0.001521,657.536,4.31,23707.01,298286.48,321993.48
24,R717,VAL1,SRC_HX,0.78665,23.38,9.5371,717.629,2.7502,0.024685,40.511,69.91,3084.45,293077.04,296161.49
31,R600a,IHX,COMP2,5.44647,75.0,10.8754,656.978,2.3845,0.198191,5.046,3886.0,51110.0,44831.3,95941.29
32,R600a,COMP2,SNK_HX,5.44647,107.82,21.7777,689.473,2.4016,0.088272,11.329,1730.78,76640.96,46780.02,123420.98
32c,R600a,SNK_HX,cc2,5.44647,105.0,21.7777,482.329,1.8539,0.013042,76.673,255.73,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.44647,105.0,21.7777,482.329,1.8539,0.013042,76.673,255.73,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.44647,70.0,10.8754,482.329,1.8757,0.08238,12.139,1615.25,25593.02,44831.3,70424.32
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
