name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,224.6296,4.4382,-32.3107,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,182.9293,2.0538,-11.3023,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-945.2725,31.1732,76.2199,93.9856,4.9948,5.0,30.3232,0.9928,0.9862,0.9778,0.4473,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,172.2073,209.761,8.3947,5.0,5.0304,6.5514,0.9887,1.0,0.9242,0.9924,,,,,
SRC_HX,HeatExchanger,,,,,-720.6429,89.7555,74.9563,12.0873,5.0,5.0,8.029,1.0,0.9817,0.6968,0.9637,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2312,31.8357,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4994,10.9023,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
