label,fluid,from,to,m [kg/s],T [°C],p [bar],h [kJ/kg],s [kJ/(kg·K)],v [m³/kg],rho [kg/m³],V_dot [m³/h],e_T [J/kg],e_M [J/kg],e_PH [J/kg]
11,water (source),source inlet,SRC_HX,14.63613,20.0,3.0,84.194,0.2964,0.014661,68.208,772.49,-0.0,199.02,199.02
12,water (source),SRC_HX,source outlet,14.63613,10.0,3.0,42.313,0.1511,0.014639,68.31,771.34,731.33,199.02,930.35
21,R1270,SRC_HX,COMP1,2.9209,10.0,6.762,590.739,2.4043,0.21115,4.736,2220.29,298.83,104733.17,105032.0
22,R1270,COMP1,IHX,2.9209,95.15,30.8025,685.843,2.4565,0.050092,19.963,526.73,55836.24,129002.51,184838.75
22c,R1270,IHX,cc1,2.9209,65.0,30.8025,380.878,1.5742,0.006896,145.008,72.52,9501.28,129002.51,138503.79
23,R1270,cc1,VAL1,2.9209,65.0,30.8025,380.878,1.5742,0.006896,145.008,72.52,9501.28,129002.51,138503.79
24,R1270,VAL1,SRC_HX,2.9209,5.0,6.762,380.878,1.6501,0.096522,10.36,1014.95,11535.86,104733.17,116269.03
31,R600a,IHX,COMP2,5.50514,65.0,8.6916,644.137,2.373,0.252639,3.958,5006.93,42018.09,44440.08,86458.17
32,R600a,COMP2,SNK_HX,5.50514,107.1,21.7777,687.265,2.3958,0.088461,11.304,1753.16,76133.69,46780.02,122913.71
32c,R600a,SNK_HX,cc2,5.50514,105.0,21.7777,482.329,1.8539,0.013183,75.856,261.27,30054.47,46780.02,76834.49
33,R600a,cc2,VAL2,5.50514,105.0,21.7777,482.329,1.8539,0.013183,75.856,261.27,30054.47,46780.02,76834.49
34,R600a,VAL2,IHX,5.50514,60.0,8.6916,482.329,1.8876,0.121002,8.264,2398.08,22521.16,44440.08,66961.23
41,water (sink),sink inlet,SNK_HX,0.5,100.0,1.0142,419.166,1.3072,0.000522,1916.698,0.94,38857.9,0.09,38858.0
42,water (sink),SNK_HX,sink outlet,0.5,100.0,1.0142,2675.57,7.3541,0.835883,1.196,1504.59,522610.54,0.09,522610.64
