name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,222.1437,3.4535,-21.2525,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,257.0623,2.7038,-13.8807,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-871.1395,65.7112,79.1747,27.7875,4.9701,5.0,13.2571,0.99,0.9819,0.948,0.7303,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,182.4984,210.6676,7.537,5.0,5.0304,6.182,0.9887,1.0,0.9233,0.9932,,,,,
SRC_HX,HeatExchanger,,,,,-648.9958,84.8774,70.6477,11.0934,5.0,5.0,7.6463,1.0,0.9802,0.674,0.9186,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2984,20.7775,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.381,13.4807,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
