name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,320.1423,4.696,-27.0439,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,215.0412,2.1491,-13.9123,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-899.7818,78.2221,84.1257,22.0894,5.0,5.0,11.5029,1.0,1.0,0.928,0.7435,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,171.48,219.4696,8.2764,5.0,5.0,6.5012,1.0,1.0,0.9045,0.9923,,,,,
SRC_HX,HeatExchanger,,,,,-579.6395,53.5865,46.8163,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.8126,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2129,27.0439,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4653,13.9123,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
