name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,362.0714,4.7829,-27.68,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,132.5396,1.8132,-7.5349,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-995.6623,86.2208,92.4388,22.2288,5.0,5.0,11.5478,1.0,1.0,0.9262,0.8189,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,186.4529,224.7114,7.2396,5.0,5.0,6.0509,1.0,1.0,0.9419,0.9934,,,,,
SRC_HX,HeatExchanger,,,,,-633.5909,37.6495,34.8593,39.99,5.0,5.0,16.8287,1.0,1.0,0.8887,0.6774,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2091,27.68,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.5515,7.5349,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
